Date,Area,WSA,TA,DA,RHA,RA,UVA,PSA,WDA
18-Jan-21,8020181.6,1.48,17.69,14.4,81.88,0,0.9,100.22,143.38
19-Jan-21,8020181.6,1.3,16.37,14.21,86.75,0,0.6,100.09,157.25
20-Jan-21,8020181.6,0.88,16.13,14.08,87.44,3.85,0.32,100.07,171.19
21-Jan-21,8020181.6,1.1,16.94,13.41,81.25,0.74,0.49,100.07,162.5
22-Jan-21,8020181.6,1.66,16.35,12.19,77.62,0.03,0.94,100.19,137.75
23-Jan-21,8020181.6,1.4,15.98,12.07,78.31,0,0.98,100.12,159.69
24-Jan-21,8020181.6,1.15,16.17,12.28,78.69,0,0.97,100.27,147.62
25-Jan-21,8020181.6,1.39,16.12,12.22,79,0,1.15,100.32,155.25
26-Jan-21,8020181.6,1.35,16.56,11.51,72.88,0,1.28,100.26,154.88
27-Jan-21,8020181.6,1.28,16.51,10.51,68.75,0,1.22,100.29,154.12
28-Jan-21,6883024.3,1.28,17.39,10.96,67.38,0,1.19,100.29,140.25
29-Jan-21,6883024.3,1.23,17.15,11.48,70.69,0,1.25,100.21,172.06
30-Jan-21,7837165.1,1.34,16.09,10.36,69.75,0,0.79,100.2,208.25
31-Jan-21,7837165.1,1.34,15.11,7.69,61.88,0,0.88,100.43,186.06
1-Feb-21,7837165.1,1.46,14.48,8.94,70.75,0,1.02,100.56,169.94
2-Feb-21,7837165.1,1.48,16.13,10.1,68.75,0,1.33,100.44,127.88
3-Feb-21,7837165.1,1.45,17.57,11.65,69.88,0,1.38,100.33,134.56
4-Feb-21,7837165.1,1.3,19.58,12.21,64.44,0,1.34,100.27,114.88
5-Feb-21,7837165.1,1.39,18.65,12.69,70,0,1.34,100.16,141.81
6-Feb-21,7837165.1,1.4,18.85,13.19,71.5,0,1.18,100.02,154.19
7-Feb-21,7837165.1,1.23,17.83,12.91,73.88,1.16,0.57,100.23,180.5
8-Feb-21,7837165.1,1.27,18.88,12.12,67.44,0,1.01,100.07,117.06
9-Feb-21,7281510.6,1.42,19.02,11.69,64.62,0,1.01,100.15,161.44
10-Feb-21,7281510.6,1.4,18.68,11.33,63.75,0,1.25,100.05,172.88
11-Feb-21,8485288.6,1.14,18.98,10.53,59,0,1.01,100.08,107.38
12-Feb-21,8485288.6,1.33,19.12,11.47,62.88,0,1.04,100.16,128.31
13-Feb-21,8485288.6,1.3,19.37,12.32,64.94,0,1.09,100.19,168.5
14-Feb-21,8485288.6,1.31,19.62,12.95,66.44,0,1.09,100.12,149.69
15-Feb-21,8485288.6,1.22,19.62,12.08,62.88,0,0.85,100.03,242.12
16-Feb-21,8485288.6,1.34,19.84,10.35,55.62,0,0.98,100.02,170.81
17-Feb-21,8485288.6,1.41,20.55,12.9,63.62,0,0.96,100.06,132.56
18-Feb-21,8485288.6,1.27,21.75,15.87,70.56,0,1.14,100.21,114.88
19-Feb-21,8485288.6,1.17,21.35,14.22,65.12,0,1.2,100.36,155.5
20-Feb-21,8485288.6,1.16,21.5,14.46,65.56,0,0.84,100.36,170.31
21-Feb-21,7959918.4,1.34,21.19,11.78,56.69,0,1.29,100.28,180.62
22-Feb-21,7959918.4,1.36,21.26,11.43,55.12,0,1.45,100.16,174.25
23-Feb-21,8841002.7,1.46,20.77,12.01,59.25,0,1.38,99.99,164
24-Feb-21,8841002.7,1.4,21.59,12.04,55.81,0,1.18,99.84,210.38
25-Feb-21,8841002.7,1.28,21.51,13.86,62.75,0.02,1.02,99.74,165.75
26-Feb-21,8841002.7,1.34,21.01,14.68,68.56,0.2,1.16,99.59,91.62
27-Feb-21,8841002.7,1.46,21.27,15.67,71.44,0,1.39,99.6,107.56
28-Feb-21,8841002.7,1.25,23.26,15.4,62.62,0,1.41,99.7,118.25
1-Mar-21,8841002.7,1.45,23.74,16.41,64.06,0,1.41,99.94,261.38
2-Mar-21,8841002.7,1.47,23.15,15.03,60.94,0,1.73,100.03,257.5
3-Mar-21,8841002.7,1.24,24.08,14.49,56.25,0,1.53,99.95,181.75
4-Mar-21,8841002.7,1.56,22.05,11.32,52.38,0,1.55,99.96,237.81
5-Mar-21,8902676.5,1.27,22.44,13.63,58,0.64,1.35,99.91,171.25
6-Mar-21,8902676.5,0.97,23.12,19.05,78.44,22.2,1.29,99.96,142.69
7-Mar-21,7265540,1.19,22.53,17.5,74.56,14.9,1.35,100.1,115.38
8-Mar-21,7265540,1.41,22.19,15.83,68.69,7.18,1.05,100.16,122.81
9-Mar-21,7265540,1.37,22.95,18.65,77.44,14.1,0.98,100.05,116.69
10-Mar-21,7265540,1.19,23.36,19.51,79.75,6.06,1.08,100.09,109.31
11-Mar-21,7265540,1.23,23.75,19.51,78.06,0.04,1.48,100.2,126.19
12-Mar-21,7265540,1.38,24.46,17.92,68.56,0,1.48,100.27,188.56
13-Mar-21,7265540,1.71,24.24,16.4,64.19,0.01,1.66,100.07,233.69
14-Mar-21,7265540,1.7,23.49,16.64,67.12,0.2,1.46,99.89,289.88
15-Mar-21,7265540,1.48,23.51,16.75,67.06,0,1.46,99.88,179.38
16-Mar-21,7265540,1.41,24.28,15.05,57.88,0,1.84,99.85,192.06
17-Mar-21,9603236.5,1.35,24.55,12.87,50.38,0,1.75,99.8,235.12
18-Mar-21,9603236.5,1.41,24.77,13.47,51.94,0,1.77,99.78,195.88
19-Mar-21,11663068.6,1.37,24.78,15.83,59.69,0,1.64,99.7,169.38
20-Mar-21,11663068.6,1.26,25.14,15.56,57.62,0,1.48,99.52,146.56
21-Mar-21,11663068.6,1.53,25.75,16.4,58.19,0,1.57,99.59,190.44
22-Mar-21,11663068.6,1.42,26.9,14.98,50.25,0,1.58,99.84,156.38
23-Mar-21,11663068.6,1.62,26.51,14.83,51,0,1.79,99.9,183.88
24-Mar-21,11663068.6,1.62,26.83,16.57,54.94,0,1.46,99.7,195.19
25-Mar-21,11663068.6,1.87,25.81,14.96,54.19,0,1.86,99.67,282.69
26-Mar-21,11663068.6,1.91,25.62,13.76,51,0,1.85,99.67,273.56
27-Mar-21,11663068.6,1.59,26.75,10.66,38.62,0,1.7,99.67,250.94
28-Mar-21,11663068.6,1.49,26.37,11.2,41.19,0,1.58,99.52,214.81
29-Mar-21,12702558.4,1.12,27.62,15.54,48.5,1,1.47,99.39,206.25
30-Mar-21,12702558.4,1.2,24.9,21.05,79.69,27.55,1.04,99.07,95.94
31-Mar-21,2307921.2,1.38,26.12,22.41,80.62,17.25,1.35,98.86,159.75
1-Apr-21,2307921.2,1.64,26.02,21.83,78.94,12.2,1.72,99.08,203.38
2-Apr-21,2307921.2,1.45,25.74,20.26,73.75,17.66,1.61,99.46,183.56
3-Apr-21,2307921.2,1.1,25.76,19.69,70.12,5.38,1.99,99.62,183.81
4-Apr-21,2307921.2,1.44,26.05,17.38,61.19,1.28,1.82,99.63,111.25
5-Apr-21,2307921.2,1.37,26.33,17.69,61.12,0.95,1.66,99.81,168.88
6-Apr-21,2307921.2,1.16,27.13,15.49,50.94,0.01,1.85,99.79,133.75
7-Apr-21,2307921.2,1.26,25.49,18.66,67.19,1.21,1.67,99.88,122.12
8-Apr-21,2307921.2,1.11,26.01,20.26,72.06,2.06,1.39,99.74,126.5
9-Apr-21,2307921.2,1.19,25.82,21.71,78.88,22.59,1.8,99.73,152.94
10-Apr-21,2782465.5,1.37,26.79,21.26,72.62,8.26,1.21,99.78,138.5
11-Apr-21,2782465.5,1.43,27.2,21.62,72.62,1.75,1.73,99.88,173.75
12-Apr-21,2444287.5,1.3,28.6,20.88,63.94,1.29,1.78,99.86,210.75
13-Apr-21,2444287.5,1.3,29.26,19.2,55.88,0.29,1.64,99.74,185.38
14-Apr-21,2444287.5,1.07,26.68,20.07,68.12,2.5,2,99.73,175.69
15-Apr-21,2444287.5,1.06,26.65,19.54,65.81,3.32,1.91,99.62,161.25
16-Apr-21,2444287.5,0.83,24.88,20.85,78.75,38.75,1.76,99.72,77.94
17-Apr-21,2444287.5,0.97,24.75,20.07,76.44,2.23,1.62,99.87,128.94
18-Apr-21,2444287.5,1.35,24.88,20.3,76.31,30.32,2.01,99.81,125.94
19-Apr-21,2444287.5,1.31,27.01,20.56,68.81,22.53,1.96,99.51,215
20-Apr-21,2444287.5,1.35,25.94,20.75,74.19,10.32,2.1,99.59,129.88
21-Apr-21,2444287.5,1.02,26.26,20.62,72.38,15.52,2.31,99.75,119.56
22-Apr-21,1713476.9,1.33,26.58,21.87,76.12,5.92,1.51,99.68,183.25
23-Apr-21,1713476.9,1.46,27.38,18.65,61.38,0.02,1.81,99.6,211.94
24-Apr-21,1416577.6,1.29,26.9,18.2,60.94,0,2.66,99.61,140.19
25-Apr-21,1416577.6,1.24,27.76,18.53,59.38,0,2.55,99.57,145.56
26-Apr-21,1416577.6,1.37,28.27,19.99,62.94,0,2.2,99.51,125.81
27-Apr-21,1416577.6,1.18,28.89,21.42,65.62,1.52,1.96,99.58,134.06
28-Apr-21,1416577.6,1.1,28.91,22.05,67.25,3.77,1.84,99.78,127.06
29-Apr-21,1416577.6,1.24,28.89,20.48,62.56,0.14,1.82,99.72,198.38
30-Apr-21,1416577.6,1.21,28.86,21.4,66,0.15,1.69,99.61,176.5
1-May-21,1416577.6,1.16,28.81,21.51,65.69,6.32,1.55,99.69,163.44
2-May-21,1416577.6,1.09,27.94,22.16,71.5,7.51,1.65,99.7,142.62
3-May-21,1416577.6,0.76,25.77,22.37,81.69,28.19,1.27,99.64,134.56
4-May-21,1327735.7,1.17,24.91,21.68,83.06,18.1,1.2,99.72,198.5
5-May-21,1327735.7,0.98,25.37,20.76,76.5,24.35,1.61,99.75,148.56
6-May-21,1743087.5,1.36,25.27,20.62,76.25,9.23,1.23,99.86,133.75
7-May-21,1743087.5,1.05,26.28,21.72,76.75,20.61,1.91,99.95,138.94
8-May-21,1743087.5,1.38,25.73,22.19,81.31,24.39,1.88,99.82,120.75
9-May-21,1743087.5,1.41,26.42,22.28,79.19,2.75,1.93,99.63,185.88
10-May-21,1743087.5,1.31,26.39,22.44,79.44,10.31,2.09,99.5,231.81
11-May-21,1743087.5,1.2,26.43,22.46,79.5,20.58,1.76,99.49,188.38
12-May-21,1743087.5,1.02,25.88,22.19,80.5,9.48,1.83,99.4,142.44
13-May-21,1743087.5,1.62,25.83,22.94,84.62,20.94,1.02,99.33,168
14-May-21,1743087.5,1.98,25.36,23.58,90.06,32.69,1.62,99.19,226.5
15-May-21,1743087.5,1.7,27.36,23.88,81.88,7.85,1.72,99.37,155.19
16-May-21,2118917.6,1.2,27.79,24.15,81.44,23.22,1.65,99.53,144.44
17-May-21,2118917.6,1.61,28.42,24.99,82.25,24.2,1.7,99.49,160.88
18-May-21,3777794.9,2.25,28.39,25.69,85.94,16.82,1.02,99.36,166
19-May-21,3777794.9,2.31,28.43,26.05,87.56,70.02,1.88,99.3,238
20-May-21,3777794.9,1.77,28.44,26.36,89,43.28,1.74,99.26,256.88
21-May-21,3777794.9,2.1,27.69,25.8,89.44,10.48,2.24,99.22,240.44
22-May-21,3777794.9,2.44,27.9,25.96,89.62,18.15,2.45,99.11,236.88
23-May-21,3777794.9,1.03,29.97,25.53,78.19,0.01,2.45,99.05,276.19
24-May-21,3777794.9,1.33,29.92,25.44,78.12,0.56,2.48,99,123.5
25-May-21,3777794.9,1.58,29.36,25.96,82.94,16.89,2.33,98.82,201.88
26-May-21,3777794.9,1.99,28.68,25.26,82.62,21.03,2.12,98.79,182.25
27-May-21,3777794.9,1.3,28.48,22.52,71.88,7.52,1.81,99.18,175.56
28-May-21,3186175.3,1.15,29.33,23.82,72.81,12.16,2.18,99.44,190.19
29-May-21,3186175.3,1.49,28.58,24.83,80.62,6.41,2.04,99.38,243.62
30-May-21,3186175.3,1.77,28.36,25.82,86.56,11.66,1.84,99.23,230.06
31-May-21,3186175.3,2.52,27.42,26.05,92.38,56.91,1.11,99.08,208.25
1-Jun-21,3186175.3,1.82,27.51,25.69,90.19,31.82,0.41,99.19,205.94
2-Jun-21,3186175.3,2.26,26.73,25.29,92,17.27,1.11,99.31,205.25
3-Jun-21,3186175.3,1.92,27.82,25.98,90.06,8.54,1.52,99.42,225.38
4-Jun-21,3186175.3,1.98,27.8,26.55,93,27.67,1.62,99.38,222
5-Jun-21,3186175.3,2.51,27.28,26.3,94.44,57.89,0.51,99.27,203.12
6-Jun-21,3186175.3,2.55,27.9,26.44,92.06,23.76,1.12,99.2,207.56
7-Jun-21,3186175.3,3.12,27.87,26.3,91.44,8.97,1.15,99.1,201
8-Jun-21,3186175.3,1.88,27.02,25.89,93.56,11.55,1.02,99.03,198.75
9-Jun-21,6071449.4,1.12,26.8,24.71,88.56,1.57,1.6,99.02,199.38
10-Jun-21,6071449.4,1.04,28.01,24.01,79.69,13.76,1.78,98.82,168.44
11-Jun-21,5269445.1,1.19,27.69,25.16,86.5,16.6,2.17,98.72,141.5
12-Jun-21,5269445.1,1.43,29.27,25.94,83.19,40.07,2.12,98.75,129.44
13-Jun-21,5269445.1,0.92,28.94,25.99,85,5.48,2.45,98.81,160.69
14-Jun-21,5269445.1,1.7,27.9,25.97,89.44,22.75,2.05,98.71,130.56
15-Jun-21,5269445.1,1.68,28.5,25.88,86.62,18.15,2.21,98.56,135.75
16-Jun-21,5269445.1,2.16,28.13,25.38,85.5,18.29,1.91,98.7,145.81
17-Jun-21,5269445.1,1.87,27.96,25.62,87.75,7.95,2.09,99.01,164.25
18-Jun-21,5269445.1,1.34,27.64,24.48,83.62,36.87,1.77,99.16,154.19
19-Jun-21,5269445.1,2.25,26.43,24.59,89.81,42.33,1.34,99.2,177.75
20-Jun-21,5269445.1,2.31,26.24,24.66,91.31,26.39,1.42,99.14,157.44
21-Jun-21,5471355.7,2.05,26.86,24.7,88.56,4.79,1.84,99.09,175.38
22-Jun-21,5471355.7,2.09,27,24.99,89.19,13.44,1.44,99.16,182
23-Jun-21,4689393.7,1.86,27.88,25.55,87.62,36,2.05,99.23,200.56
24-Jun-21,4689393.7,2.28,27.47,25.59,89.88,34.93,1.95,99.14,199.5
25-Jun-21,4689393.7,2.49,27.44,25.44,89.25,26.95,2.28,99.05,191.81
26-Jun-21,4689393.7,2.26,27.76,25.83,89.69,36.1,1.96,99.19,195.31
27-Jun-21,4689393.7,2.73,27.76,25.94,90.12,44.38,2.12,99.41,219.81
28-Jun-21,4689393.7,3.55,27.05,25.89,93.44,91.56,1.23,99.31,215
29-Jun-21,4689393.7,3.89,27.34,26.21,93.56,39.69,0.83,99.09,211.25
30-Jun-21,4689393.7,3.36,28.02,26.83,93.31,79.87,0.45,98.93,215.25
1-Jul-21,4689393.7,3.06,27.62,25.96,90.88,21.94,0.88,98.89,203.12
2-Jul-21,4689393.7,3.46,26.74,25.24,91.62,36.47,0.54,99.03,190.19
3-Jul-21,12760653.3,3.7,27.38,26.01,92.38,88.19,0.88,99.09,191.44
4-Jul-21,12760653.3,2.32,27.83,25.7,88.62,11.52,1.14,99.18,167.25
5-Jul-21,11700799.6,2.69,27.78,25.96,90.06,18.33,2.13,99.18,189.38
6-Jul-21,11700799.6,2.4,27.98,26.25,90.56,74.2,1.55,98.99,197.56
7-Jul-21,11700799.6,2.12,27.6,26.55,94.06,30.66,0.86,99.1,199.19
8-Jul-21,11700799.6,1.37,28.42,26.19,88.31,8.4,2.49,99.15,176.44
9-Jul-21,11700799.6,1.38,28.75,26.17,86.62,4.88,2.38,99,202.12
10-Jul-21,11700799.6,1.4,27.74,25.51,88.06,28.64,1.81,99.04,141.94
11-Jul-21,11700799.6,1.33,27.7,25.83,89.62,28.3,2.27,99.23,176
12-Jul-21,11700799.6,1,29.62,25.83,80.69,5.21,2.66,99.31,192.62
13-Jul-21,11700799.6,1.51,27.77,25.87,89.75,43.82,1.98,99.32,241.56
14-Jul-21,11700799.6,2.2,27.38,25.66,90.62,25.58,1.82,99.36,215.12
15-Jul-21,11113992.9,1.6,28.01,25.7,87.75,4.1,2,99.36,247.06
16-Jul-21,11113992.9,1.64,26.69,25.35,92.44,21.78,1.37,99.49,242.19
17-Jul-21,10229339.2,1.92,27.75,26.09,90.94,0.64,1.16,99.32,215.38
18-Jul-21,10229339.2,1.9,27.78,26.2,91.38,10.92,1.88,99.1,230.62
19-Jul-21,10229339.2,1.65,27.92,25.89,89.25,17.82,1.41,98.91,212.31
20-Jul-21,10229339.2,1.27,28.23,25.76,86.88,35.83,1.73,98.88,214.88
21-Jul-21,10229339.2,1.11,29.08,26.51,86.62,28.84,1.32,98.65,208.69
22-Jul-21,10229339.2,1.04,30.01,26.66,83.19,4.99,2.41,98.54,165.62
23-Jul-21,10229339.2,1.41,28.44,26.41,89.12,10.18,1.88,98.79,142
24-Jul-21,10229339.2,1.82,28.4,26.4,89.19,28.55,2.16,98.9,151.69
25-Jul-21,10229339.2,2.12,28.31,26.52,90.38,6.34,2.19,98.84,187.62
26-Jul-21,10229339.2,1.23,29.3,26.26,84.31,1.79,2.19,98.59,173.12
27-Jul-21,7368069.8,1.71,30.25,26.9,82.88,4,2.3,98.32,105.81
28-Jul-21,7368069.8,4.62,29.15,26.26,84.5,8.73,2.15,98.21,73.06
29-Jul-21,6469137.6,2.52,27.95,25.76,88.06,28.25,1.7,98.56,97.19
30-Jul-21,6469137.6,2.05,27.94,26,89.5,31.38,1.67,98.9,151
31-Jul-21,6469137.6,2.25,27.36,25.96,92.25,27.05,1.45,99.02,161.19
1-Aug-21,6469137.6,2,28.05,26.15,89.88,13.58,1.91,98.87,192.44
2-Aug-21,6469137.6,2.52,27.64,26.09,91.5,102.8,1.56,98.85,197
3-Aug-21,6469137.6,1.27,28.37,25.99,87.5,24.4,2.05,98.87,189.69
4-Aug-21,6469137.6,1.18,29.31,26.21,84.31,30.02,2.38,98.9,186.81
5-Aug-21,6469137.6,0.95,30.77,26.16,77.25,8.83,2.58,98.74,181.56
6-Aug-21,6469137.6,2.38,29.01,26.24,85.38,19.81,2.52,98.78,82.06
7-Aug-21,6469137.6,1.73,27.28,25.83,91.94,50.08,1.41,99.1,143.44
8-Aug-21,10605730.6,2.99,28.23,26.65,91.38,34.83,1.62,99.28,200.81
9-Aug-21,10605730.6,2.91,27.94,26.33,91.19,75.47,1.68,99.24,207.5
10-Aug-21,11421660.8,2.54,27.87,26.63,93.06,63.62,1.55,99.02,205.25
11-Aug-21,11421660.8,2.54,28.3,26.82,91.88,32.01,1.32,99.04,205.12
12-Aug-21,11421660.8,2.3,26.64,25.73,94.69,61.17,1.84,99.22,187.94
13-Aug-21,11421660.8,3.15,27.19,25.9,92.69,47.08,1.12,99.07,202.56
14-Aug-21,11421660.8,2.82,27.76,26.24,91.56,89.22,1.07,98.93,217.69
15-Aug-21,11421660.8,2.42,27.8,26.5,92.81,21.63,1.34,99.09,213.69
16-Aug-21,11421660.8,1.84,27.63,25.61,89.19,10.12,1.09,99.34,226.75
17-Aug-21,11421660.8,2.07,27.6,25.72,89.81,25.39,1.45,99.42,167.06
18-Aug-21,11421660.8,2.37,26.97,25.69,92.88,28.9,1.98,99.28,171.31
19-Aug-21,11421660.8,2.27,26.58,25.42,93.44,25.86,1.9,99.36,187
20-Aug-21,13244200,1.95,27.04,25.44,91.19,16.38,1.54,99.59,194.94
21-Aug-21,13244200,2.18,27.03,25.31,90.56,5.56,1.96,99.66,237.81
22-Aug-21,13244200,2.67,26.97,25.55,92.12,31.74,2,99.42,243.5
23-Aug-21,13244200,2.38,27.37,25.9,91.88,118.1,1.51,99.28,240.19
24-Aug-21,13244200,2.34,27.45,26.06,92.31,23.73,1.45,99.15,228.19
25-Aug-21,13244200,3.26,27.37,26.24,93.56,42.51,1.09,98.92,202.12
26-Aug-21,13244200,1.68,27.51,26.07,92.06,47.65,1.36,98.96,189.38
27-Aug-21,13244200,1,26.62,24.62,89.19,43.41,1.57,99.2,170.31
28-Aug-21,13244200,0.8,27.5,25.08,87,9.94,2.2,99.16,169.81
29-Aug-21,13244200,0.97,27.28,25.04,87.62,16.6,1.34,99.3,226.81
30-Aug-21,13244200,1.18,26.72,25.01,90.5,25.42,1.38,99.55,175.19
31-Aug-21,13244200,1.17,27.21,25.26,89.56,10.68,2.27,99.64,231.12
1-Sep-21,11187376.1,1.08,27.05,25.97,93.81,3.23,1.7,99.53,238.06
2-Sep-21,11187376.1,1.22,28.16,25.67,86.81,7.67,1.99,99.36,218.81
3-Sep-21,8487683.5,1.58,28.19,25.29,84.62,4.5,2.41,99.19,183.31
4-Sep-21,8487683.5,1.31,28.73,25.08,81.06,3.83,2.17,99.08,217.38
5-Sep-21,8487683.5,1.07,29.59,25.76,80.31,0.84,2.1,99.09,197.69
6-Sep-21,8487683.5,1.19,29.25,26.47,85.56,12.43,2.27,99.42,197.81
7-Sep-21,8487683.5,0.98,27.61,25.12,86.75,36.9,2.17,99.72,251.5
8-Sep-21,8487683.5,1.25,27.37,25.35,89.06,13.27,2.17,99.51,245.56
9-Sep-21,8487683.5,0.97,28.65,25.51,83.94,9.11,2.03,99.33,213.5
10-Sep-21,8487683.5,2.27,27.97,25.83,88.19,14.17,2.02,99.2,48.75
11-Sep-21,8487683.5,1.02,28.11,25.7,86.94,75.9,2.08,99.21,143.06
12-Sep-21,8487683.5,1.29,29.22,25.79,82.19,0.38,2.21,98.96,190
13-Sep-21,5500178,1.45,28.83,25.85,84.31,4.76,2.06,99.13,195.25
14-Sep-21,5500178,0.86,28.41,25.48,85.06,18.04,2,99.51,209.69
15-Sep-21,5157292.9,0.95,29.08,26.23,85.25,10.78,1.91,99.51,264.31
16-Sep-21,5157292.9,1.27,28.11,26.2,89.62,14.09,1.75,99.26,100.69
17-Sep-21,5157292.9,0.72,27.67,25.08,86.56,8.09,1.82,99.24,223.31
18-Sep-21,5157292.9,1.49,26.37,25.26,93.62,16.36,1.4,99.47,165.38
19-Sep-21,5157292.9,1.46,27.25,24.84,87.38,8.84,1.7,99.58,143.5
20-Sep-21,5157292.9,1.65,26.67,25.12,91.5,8.06,1.87,99.53,186.56
21-Sep-21,5157292.9,1.53,26.23,24.65,91.25,6.65,1.48,99.49,215.81
22-Sep-21,5157292.9,1.16,26.56,24.55,89.12,1.98,2.04,99.38,199.19
23-Sep-21,5157292.9,1.04,27.6,24.07,82.12,1.73,1.98,99.5,181.56
24-Sep-21,5157292.9,0.98,28.8,25,80.56,0.17,2.16,99.46,199
25-Sep-21,4801453.3,1.09,28.51,25.54,84.19,1.37,2,99.36,137.12
26-Sep-21,4801453.3,1.41,29.33,25.53,80.62,3.21,2.06,99.31,76.25
27-Sep-21,5018609.4,2.14,29.01,24.89,78.94,2,2.03,99.34,105.94
28-Sep-21,5018609.4,1.15,27.64,25.22,87.06,2.99,1.56,99.62,158.5
29-Sep-21,5018609.4,0.96,26.95,24.45,86.81,10.38,1.77,99.75,239.75
30-Sep-21,5018609.4,1.21,27.31,24.95,87.19,6.41,1.73,99.76,273.31
1-Oct-21,5018609.4,1.45,27.51,24.69,85.19,2.37,1.67,99.66,281.81
2-Oct-21,5018609.4,1.23,27.3,24.23,83.75,5.57,1.63,99.63,193
3-Oct-21,5018609.4,1.88,26.89,25.4,91.81,36.99,1.02,99.52,206.69
4-Oct-21,5018609.4,1.15,26.28,24.96,92.5,43.6,1.2,99.53,166.25
5-Oct-21,5018609.4,0.78,26.82,24.46,87.38,38.42,0.89,99.69,192.56
6-Oct-21,5018609.4,1.08,27.08,23.58,81.62,0.77,1.75,99.55,169.56
7-Oct-21,5618483.5,1.11,27.3,24.17,83.56,4.07,1.62,99.35,178.12
8-Oct-21,5618483.5,1.1,27.24,24.99,87.88,3.17,1.38,99.27,193.31
9-Oct-21,5353112.5,1.07,27.38,24.73,86,11.71,1.3,99.33,194.56
10-Oct-21,5353112.5,0.88,28.24,25.19,83.94,3.63,1.34,99.36,178.38
11-Oct-21,5353112.5,1.13,29.15,25.28,80.81,0,1.79,99.24,151.31
12-Oct-21,5353112.5,1.15,29.9,25.76,79.5,0.02,1.76,99.14,126.38
13-Oct-21,5353112.5,1.6,29.45,25.82,81.5,1.48,1.66,99.14,139
14-Oct-21,5353112.5,0.94,30.44,25.41,76.5,0.91,1.7,99.19,128.31
15-Oct-21,5353112.5,1.41,30.48,25.14,74.5,0.9,1.79,99.08,65.94
16-Oct-21,5353112.5,2.16,28.22,24.11,78.81,0.07,1.73,99.34,74.69
17-Oct-21,5353112.5,2.3,27.31,23.81,81.5,0.23,1.31,99.62,80.31
18-Oct-21,5353112.5,1.7,26.56,23.09,81.81,7.21,1.31,99.72,149.81
19-Oct-21,4574487.8,1.27,25.91,24.39,91.44,30.65,1.28,99.94,163.44
20-Oct-21,4574487.8,1.85,25.83,24.62,93.19,44.87,1.43,99.89,217.5
21-Oct-21,5492923.5,2.46,25.06,23.63,92.06,16.3,1.16,99.71,246.69
22-Oct-21,5492923.5,1.01,22.72,19.48,83.12,2.41,1.09,99.98,228.81
23-Oct-21,5492923.5,1.15,23.73,19.71,79.19,0,1.2,100.08,133.69
24-Oct-21,5492923.5,1.16,24.38,21.03,82.19,0,1.34,100.11,116.62
25-Oct-21,5492923.5,1.04,24.05,20.6,81.56,0,1.29,99.97,141.5
26-Oct-21,5492923.5,1.02,23.5,19.56,79.44,0,1.23,99.95,124.38
27-Oct-21,5492923.5,1.13,24.11,19.8,78,0.01,1.13,100.02,151.5
28-Oct-21,5492923.5,1.09,24.42,20.64,80.25,0,1.21,100.06,173.69
29-Oct-21,5492923.5,1.11,25.61,21.95,81,0,1.52,100.12,146.19
30-Oct-21,5492923.5,1.18,25.15,21.07,78.81,0,1.5,100.1,181.38
31-Oct-21,6325298,1.42,23.03,19.25,80.38,0,1.33,100.07,191.81
1-Nov-21,6325298,1.05,21.3,16.39,74.19,0,1.23,100.21,150.31
2-Nov-21,6482872.2,1.11,20.84,15.24,71.56,0,1.27,100.23,119.44
3-Nov-21,6482872.2,1.16,21.59,14.35,66.44,0,1.21,100.13,155.69
4-Nov-21,6482872.2,0.96,21.85,17.72,78,0,1.18,100.11,164.31
5-Nov-21,6482872.2,1.14,21.01,16.89,78.31,0,1.32,100,161.69
6-Nov-21,6482872.2,1.34,20.55,15.54,73.88,0,1.36,99.85,163.44
7-Nov-21,6482872.2,1.18,21.01,16.1,75,0,1.34,99.88,122.06
8-Nov-21,6482872.2,1.2,21.92,16.75,73.75,0,1.37,99.93,137.5
9-Nov-21,6482872.2,1.22,22.32,18.98,81.94,0,1.38,100.02,143.94
10-Nov-21,6482872.2,1.12,22.58,19.5,83.19,0,1.31,100.02,175.25
11-Nov-21,6482872.2,1.13,22.13,18.98,82.56,0.01,1.29,99.99,163.75
12-Nov-21,6540625.1,1.18,21.69,18.81,84.31,0,1.12,100.07,175.31
13-Nov-21,6540625.1,1.23,21.21,18.65,86.25,0.17,0.89,100.08,214.19
14-Nov-21,6318311,0.93,20.85,17.79,83.31,0.41,0.99,100.02,112.81
15-Nov-21,6318311,0.95,21.78,19.83,89.12,0.69,0.89,99.83,152.31
16-Nov-21,6318311,1.05,22.81,20.02,84.69,0.18,0.98,99.93,258.5
17-Nov-21,6318311,1.25,21.51,16.88,76.19,0,1.12,100.16,105.44
18-Nov-21,6318311,1.27,20.43,14.92,71.88,0,1.21,100.01,134.94
19-Nov-21,6318311,1.18,20.63,15.86,74.94,0,1.2,99.87,124.75
20-Nov-21,6318311,1.19,20.61,17.44,82.56,0,1.07,99.86,160.56
21-Nov-21,6318311,1.2,21.08,18.64,86.31,0,1.03,99.95,171.38
22-Nov-21,6318311,1.26,21.05,19.12,88.94,0,1.07,99.95,152.88
23-Nov-21,6318311,0.89,21.55,18.84,85.19,0,0.95,100.01,187.12
24-Nov-21,6217428.6,1.47,20.33,15.69,75.88,0,0.84,100.16,88.06
25-Nov-21,6217428.6,1.3,18.92,13.67,72.44,0,0.86,100.16,133.38
